model,condition,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_gt_matched,n_gt_missed,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used,overlap_mode
sam2_small,original,image_38.jpg,image_38.json,raam,0,0.8239362585071653,0.9034704526149739,16,12,4,46,14,2.683375358581543,0.4905771313294165,0.5855826315855822,128,best
sam2_small,original,image_38.jpg,image_38.json,raam,1,0.7324913892078071,0.8455931080185554,16,12,4,46,14,2.683375358581543,0.4905771313294165,0.5855826315855822,128,best
sam2_small,original,image_38.jpg,image_38.json,raam,2,0.7766530928834594,0.8742878347995023,16,12,4,46,14,2.683375358581543,0.4905771313294165,0.5855826315855822,128,best
sam2_small,original,image_38.jpg,image_38.json,raam,3,0.829788752497859,0.9069776512344475,16,12,4,46,14,2.683375358581543,0.4905771313294165,0.5855826315855822,128,best
sam2_small,original,image_38.jpg,image_38.json,raam,4,0.5386124303117902,0.7001274911091726,16,12,4,46,14,2.683375358581543,0.4905771313294165,0.5855826315855822,128,best
sam2_small,original,image_38.jpg,image_38.json,raam,5,0.6447642679900745,0.7840202763864583,16,12,4,46,14,2.683375358581543,0.4905771313294165,0.5855826315855822,128,best
sam2_small,original,image_38.jpg,image_38.json,raam,6,0.601586070166365,0.751237890204521,16,12,4,46,14,2.683375358581543,0.4905771313294165,0.5855826315855822,128,best
sam2_small,original,image_38.jpg,image_38.json,raam,7,0.6457997550125717,0.7847853337511752,16,12,4,46,14,2.683375358581543,0.4905771313294165,0.5855826315855822,128,best
sam2_small,original,image_38.jpg,image_38.json,raam,8,0.0,0.0,16,12,4,46,14,2.683375358581543,0.4905771313294165,0.5855826315855822,128,best
sam2_small,original,image_38.jpg,image_38.json,raam,9,0.8692115143929913,0.9300301305657851,16,12,4,46,14,2.683375358581543,0.4905771313294165,0.5855826315855822,128,best
sam2_small,original,image_38.jpg,image_38.json,raam,10,0.5248441216172784,0.6883905235646236,16,12,4,46,14,2.683375358581543,0.4905771313294165,0.5855826315855822,128,best
sam2_small,original,image_38.jpg,image_38.json,raam,11,0.0,0.0,16,12,4,46,14,2.683375358581543,0.4905771313294165,0.5855826315855822,128,best
sam2_small,original,image_38.jpg,image_38.json,raam,12,0.37732041969330105,0.5479050688543803,16,12,4,46,14,2.683375358581543,0.4905771313294165,0.5855826315855822,128,best
sam2_small,original,image_38.jpg,image_38.json,raam,13,0.0,0.0,16,12,4,46,14,2.683375358581543,0.4905771313294165,0.5855826315855822,128,best
sam2_small,original,image_38.jpg,image_38.json,raam,14,0.0,0.0,16,12,4,46,14,2.683375358581543,0.4905771313294165,0.5855826315855822,128,best
sam2_small,original,image_38.jpg,image_38.json,raam,15,0.4842260289900008,0.6524963442657197,16,12,4,46,14,2.683375358581543,0.4905771313294165,0.5855826315855822,128,best
