model,condition,file,json_file,label,gt_index,iou,dice,n_gt_objects,n_gt_matched,n_gt_missed,n_generated_masks,n_filtered_masks,runtime_sec,image_mean_iou,image_mean_dice,points_per_batch_used,overlap_mode
sam2_small,original,image_356.jpg,image_356.json,raam,0,0.6110231232182451,0.7585528902870625,20,9,11,52,9,2.7515931129455566,0.25750107902520164,0.3243962600199535,128,best
sam2_small,original,image_356.jpg,image_356.json,deur,1,0.0,0.0,20,9,11,52,9,2.7515931129455566,0.25750107902520164,0.3243962600199535,128,best
sam2_small,original,image_356.jpg,image_356.json,raam,2,0.6072201661895119,0.7556154146934875,20,9,11,52,9,2.7515931129455566,0.25750107902520164,0.3243962600199535,128,best
sam2_small,original,image_356.jpg,image_356.json,raam,3,0.3698214285714286,0.5399556772259158,20,9,11,52,9,2.7515931129455566,0.25750107902520164,0.3243962600199535,128,best
sam2_small,original,image_356.jpg,image_356.json,raam,4,0.0,0.0,20,9,11,52,9,2.7515931129455566,0.25750107902520164,0.3243962600199535,128,best
sam2_small,original,image_356.jpg,image_356.json,raam,5,0.0,0.0,20,9,11,52,9,2.7515931129455566,0.25750107902520164,0.3243962600199535,128,best
sam2_small,original,image_356.jpg,image_356.json,raam,6,0.5713244228432564,0.7271883699350449,20,9,11,52,9,2.7515931129455566,0.25750107902520164,0.3243962600199535,128,best
sam2_small,original,image_356.jpg,image_356.json,raam,7,0.0,0.0,20,9,11,52,9,2.7515931129455566,0.25750107902520164,0.3243962600199535,128,best
sam2_small,original,image_356.jpg,image_356.json,raam,8,0.6083395383469844,0.7564814814814815,20,9,11,52,9,2.7515931129455566,0.25750107902520164,0.3243962600199535,128,best
sam2_small,original,image_356.jpg,image_356.json,raam,9,0.0,0.0,20,9,11,52,9,2.7515931129455566,0.25750107902520164,0.3243962600199535,128,best
sam2_small,original,image_356.jpg,image_356.json,raam,10,0.0,0.0,20,9,11,52,9,2.7515931129455566,0.25750107902520164,0.3243962600199535,128,best
sam2_small,original,image_356.jpg,image_356.json,raam,11,0.0,0.0,20,9,11,52,9,2.7515931129455566,0.25750107902520164,0.3243962600199535,128,best
sam2_small,original,image_356.jpg,image_356.json,raam,12,0.5516717325227963,0.7110675808031341,20,9,11,52,9,2.7515931129455566,0.25750107902520164,0.3243962600199535,128,best
sam2_small,original,image_356.jpg,image_356.json,raam,13,0.5202189115232594,0.6844,20,9,11,52,9,2.7515931129455566,0.25750107902520164,0.3243962600199535,128,best
sam2_small,original,image_356.jpg,image_356.json,raam,14,0.0,0.0,20,9,11,52,9,2.7515931129455566,0.25750107902520164,0.3243962600199535,128,best
sam2_small,original,image_356.jpg,image_356.json,raam,15,0.0,0.0,20,9,11,52,9,2.7515931129455566,0.25750107902520164,0.3243962600199535,128,best
sam2_small,original,image_356.jpg,image_356.json,raam,16,0.0,0.0,20,9,11,52,9,2.7515931129455566,0.25750107902520164,0.3243962600199535,128,best
sam2_small,original,image_356.jpg,image_356.json,raam,17,0.0,0.0,20,9,11,52,9,2.7515931129455566,0.25750107902520164,0.3243962600199535,128,best
sam2_small,original,image_356.jpg,image_356.json,raam,18,0.47584789311408016,0.6448467966573816,20,9,11,52,9,2.7515931129455566,0.25750107902520164,0.3243962600199535,128,best
sam2_small,original,image_356.jpg,image_356.json,deur,19,0.8345543641744699,0.9098169893155612,20,9,11,52,9,2.7515931129455566,0.25750107902520164,0.3243962600199535,128,best
